Anno_evento;Quartiere;Genere;Età_decesso;Cittadinanza;Luogo_decesso;Numerosità
2007;Ronchetto S/N;Maschi;95;Italia;Milano;1
2007;S. Cristoforo;Femmine;0;Italia;Milano;1
2007;S. Cristoforo;Femmine;56;Italia;Milano;1
2007;S. Cristoforo;Femmine;59;Italia;Milano;1
2007;S. Cristoforo;Femmine;66;Italia;Milano;3
2007;S. Cristoforo;Femmine;67;Italia;Milano;2
2007;S. Cristoforo;Femmine;72;Italia;Milano;2
2007;S. Cristoforo;Femmine;73;Italia;Fuori Milano;1
2007;S. Cristoforo;Femmine;73;Italia;Milano;1
2007;S. Cristoforo;Femmine;74;Italia;Milano;1
2007;S. Cristoforo;Femmine;75;Italia;Milano;2
2007;S. Cristoforo;Femmine;77;Italia;Milano;2
2007;S. Cristoforo;Femmine;79;Italia;Fuori Milano;1
2007;S. Cristoforo;Femmine;79;Italia;Milano;2
2007;S. Cristoforo;Femmine;80;Italia;Milano;4
2007;S. Cristoforo;Femmine;81;Italia;Milano;2
2007;S. Cristoforo;Femmine;83;Italia;Milano;3
2007;S. Cristoforo;Femmine;84;Italia;Milano;1
2007;S. Cristoforo;Femmine;85;Italia;Fuori Milano;2
2007;S. Cristoforo;Femmine;85;Italia;Milano;1
2007;S. Cristoforo;Femmine;86;Italia;Milano;1
2007;S. Cristoforo;Femmine;87;Italia;Fuori Milano;1
2007;S. Cristoforo;Femmine;87;Italia;Milano;3
2007;S. Cristoforo;Femmine;88;Italia;Milano;1
2007;S. Cristoforo;Femmine;90;Italia;Fuori Milano;1
2007;S. Cristoforo;Femmine;90;Italia;Milano;1
2007;S. Cristoforo;Femmine;91;Italia;Milano;1
2007;S. Cristoforo;Femmine;92;Italia;Fuori Milano;1
2007;S. Cristoforo;Femmine;92;Italia;Milano;1
2007;S. Cristoforo;Femmine;94;Italia;Milano;3
2007;S. Cristoforo;Femmine;95;Italia;Milano;2
2007;S. Cristoforo;Femmine;100;Italia;Fuori Milano;1
2007;S. Cristoforo;Maschi;46;Italia;Milano;2
2007;S. Cristoforo;Maschi;52;Italia;Milano;1
2007;S. Cristoforo;Maschi;54;Italia;Fuori Milano;1
2007;S. Cristoforo;Maschi;55;Italia;Milano;2
2007;S. Cristoforo;Maschi;61;Italia;Milano;1
2007;S. Cristoforo;Maschi;62;Italia;Fuori Milano;2
2007;S. Cristoforo;Maschi;62;Italia;Milano;1
2007;S. Cristoforo;Maschi;63;Italia;Milano;1
2007;S. Cristoforo;Maschi;65;Italia;Milano;2
2007;S. Cristoforo;Maschi;66;Italia;Milano;2
2007;S. Cristoforo;Maschi;67;Italia;Fuori Milano;1
2007;S. Cristoforo;Maschi;67;Italia;Milano;1
2007;S. Cristoforo;Maschi;68;Italia;Fuori Milano;1
2007;S. Cristoforo;Maschi;69;Italia;Milano;2
2007;S. Cristoforo;Maschi;71;Italia;Milano;3
2007;S. Cristoforo;Maschi;73;Italia;Milano;3
2007;S. Cristoforo;Maschi;75;Italia;Milano;3
2007;S. Cristoforo;Maschi;76;Italia;Milano;2
2007;S. Cristoforo;Maschi;77;Italia;Fuori Milano;1
2007;S. Cristoforo;Maschi;77;Italia;Milano;2
2007;S. Cristoforo;Maschi;78;Italia;Milano;2
2007;S. Cristoforo;Maschi;80;Italia;Milano;1
2007;S. Cristoforo;Maschi;81;Italia;Milano;1
2007;S. Cristoforo;Maschi;82;Italia;Milano;3
2007;S. Cristoforo;Maschi;83;Italia;Milano;1
2007;S. Cristoforo;Maschi;84;Italia;Milano;3
2007;S. Cristoforo;Maschi;85;Italia;Milano;1
2007;S. Cristoforo;Maschi;86;Italia;Milano;1
2007;S. Cristoforo;Maschi;87;Italia;Milano;2
2007;S. Cristoforo;Maschi;88;Italia;Milano;1
2007;S. Cristoforo;Maschi;89;Italia;Fuori Milano;1
2007;S. Cristoforo;Maschi;89;Italia;Milano;2
2007;S. Cristoforo;Maschi;90;Italia;Milano;1
2007;S. Cristoforo;Maschi;91;Italia;Milano;2
2007;S. Cristoforo;Maschi;93;Italia;Milano;1
2007;S. Cristoforo;Maschi;95;Italia;Milano;1
2007;S. Siro;Femmine;43;Italia;Milano;1
2007;S. Siro;Femmine;47;Italia;Milano;1
2007;S. Siro;Femmine;48;Italia;Milano;1
2007;S. Siro;Femmine;55;Italia;Fuori Milano;1
2007;S. Siro;Femmine;60;Italia;Milano;1
2007;S. Siro;Femmine;63;Italia;Fuori Milano;1
2007;S. Siro;Femmine;63;Italia;Milano;1
2007;S. Siro;Femmine;68;Italia;Milano;1
2007;S. Siro;Femmine;72;Italia;Milano;1
2007;S. Siro;Femmine;73;Italia;Fuori Milano;1
2007;S. Siro;Femmine;74;Italia;Milano;2
2007;S. Siro;Femmine;75;Italia;Milano;3
2007;S. Siro;Femmine;76;Italia;Fuori Milano;1
2007;S. Siro;Femmine;76;Italia;Milano;1
2007;S. Siro;Femmine;77;Italia;Milano;1
2007;S. Siro;Femmine;78;Italia;Fuori Milano;1
2007;S. Siro;Femmine;78;Italia;Milano;1
2007;S. Siro;Femmine;79;Italia;Milano;3
2007;S. Siro;Femmine;80;Italia;Milano;1
2007;S. Siro;Femmine;81;Italia;Milano;1
