Anno evento;Genere;Eta decesso;Cittadinanza;Luogo residenza;Numerosità
2011;Femmine;25;Italia;Altro comune italiano;1
2011;Femmine;26;Italia;Altro comune italiano;4
2011;Femmine;27;Italia;Altro comune italiano;3
2011;Femmine;27;Italia;Milano;1
2011;Femmine;28;Albania;Altro comune italiano;1
2011;Femmine;28;Italia;Altro comune italiano;1
2011;Femmine;28;Italia;Milano;1
2011;Femmine;29;Italia;Milano;1
2011;Femmine;29;Perù;Milano;1
2011;Femmine;30;Italia;Milano;1
2011;Femmine;30;Romania;Altro comune italiano;1
2011;Femmine;31;Italia;Altro comune italiano;1
2011;Femmine;31;Italia;Milano;2
2011;Femmine;31;Polonia;Estero;1
2011;Femmine;32;Italia;Altro comune italiano;2
2011;Femmine;32;Italia;Milano;1
2011;Femmine;32;Romania;Milano;1
2011;Femmine;33;Italia;Altro comune italiano;3
2011;Femmine;33;Italia;Milano;1
2011;Femmine;34;Italia;Altro comune italiano;2
2011;Femmine;34;Italia;Milano;1
2011;Femmine;34;Romania;Altro comune italiano;1
2011;Femmine;35;Italia;Altro comune italiano;1
2011;Femmine;35;Italia;Milano;2
2011;Femmine;36;Bulgaria;Altro comune italiano;1
2011;Femmine;36;Italia;Altro comune italiano;2
2011;Femmine;36;Italia;Milano;6
2011;Femmine;36;Perù;Estero;1
2011;Femmine;37;Italia;Altro comune italiano;2
2011;Femmine;37;Italia;Milano;2
2011;Femmine;38;Italia;Altro comune italiano;4
2011;Femmine;38;Italia;Milano;2
2011;Femmine;38;Perù;Milano;1
2011;Femmine;39;Bulgaria;Altro comune italiano;1
2011;Femmine;39;Capo Verde;Milano;1
2011;Femmine;39;Italia;Altro comune italiano;3
2011;Femmine;39;Romania;Milano;1
2011;Femmine;39;Turchia;Estero;1
2011;Femmine;40;Italia;Altro comune italiano;2
2011;Femmine;40;Italia;Milano;3
2011;Femmine;41;Congo, Repubblica democratica del (ex Zaire);Altro comune italiano;1
2011;Femmine;41;Italia;Altro comune italiano;4
2011;Femmine;41;Italia;Milano;8
2011;Femmine;42;Italia;Altro comune italiano;5
2011;Femmine;42;Italia;Milano;5
2011;Femmine;43;Ecuador;Milano;1
2011;Femmine;43;Italia;Altro comune italiano;8
2011;Femmine;43;Italia;Milano;6
2011;Femmine;43;Perù;Milano;1
2011;Femmine;43;Siria;Altro comune italiano;1
2011;Femmine;44;Ecuador;Milano;1
2011;Femmine;44;Italia;Altro comune italiano;3
2011;Femmine;44;Italia;Milano;8
2011;Femmine;45;Brasile;Altro comune italiano;1
2011;Femmine;45;Italia;Altro comune italiano;7
2011;Femmine;45;Italia;Milano;12
2011;Femmine;45;Moldova;Milano;1
2011;Femmine;45;Romania;Estero;1
2011;Femmine;46;Brasile;Milano;1
2011;Femmine;46;Filippine;Milano;1
2011;Femmine;46;Italia;Altro comune italiano;6
2011;Femmine;46;Italia;Milano;12
2011;Femmine;46;Romania;Milano;2
2011;Femmine;46;Slovacchia;Milano;1
2011;Femmine;47;Cinese, Repubblica Popolare;Altro comune italiano;1
2011;Femmine;47;Italia;Altro comune italiano;3
2011;Femmine;47;Italia;Milano;8
2011;Femmine;47;Perù;Estero;1
2011;Femmine;47;Romania;Estero;1
2011;Femmine;47;Ungheria;Milano;1
2011;Femmine;48;Ecuador;Altro comune italiano;1
2011;Femmine;48;Italia;Altro comune italiano;7
2011;Femmine;48;Italia;Estero;1
2011;Femmine;48;Italia;Milano;14
2011;Femmine;48;Romania;Altro comune italiano;1
2011;Femmine;49;Italia;Altro comune italiano;9
2011;Femmine;49;Italia;Milano;14
2011;Femmine;49;Moldova;Milano;1
2011;Femmine;50;Argentina;Altro comune italiano;1
2011;Femmine;50;Filippine;Estero;1
2011;Femmine;50;Filippine;Milano;1
2011;Femmine;50;Italia;Altro comune italiano;3
2011;Femmine;50;Italia;Milano;7
2011;Femmine;50;Slovenia;Estero;1
2011;Femmine;51;Italia;Altro comune italiano;13
2011;Femmine;51;Italia;Milano;5
2011;Femmine;51;Jugoslavia;Estero;1
2011;Femmine;51;Romania;Estero;1
2011;Femmine;52;Filippine;Milano;1
2011;Femmine;52;Italia;Altro comune italiano;6
2011;Femmine;52;Italia;Milano;10
2011;Femmine;53;Filippine;Milano;1
2011;Femmine;53;Italia;Altro comune italiano;8
2011;Femmine;53;Italia;Milano;18
2011;Femmine;53;Sri Lanka (ex Ceylon);Estero;1
2011;Femmine;54;El Salvador;Estero;1
2011;Femmine;54;El Salvador;Milano;1
2011;Femmine;54;Italia;Altro comune italiano;6
2011;Femmine;54;Italia;Milano;7
2011;Femmine;55;Ecuador;Milano;1
2011;Femmine;55;Filippine;Altro comune italiano;1
2011;Femmine;55;Filippine;Milano;1
2011;Femmine;55;Italia;Altro comune italiano;13
2011;Femmine;55;Italia;Milano;12
2011;Femmine;56;Italia;Altro comune italiano;5
2011;Femmine;56;Italia;Milano;13
2011;Femmine;57;Bulgaria;Altro comune italiano;1
2011;Femmine;57;Italia;Altro comune italiano;13
2011;Femmine;57;Italia;Milano;23
2011;Femmine;57;Jugoslavia;Milano;1
2011;Femmine;57;Polonia;Milano;1
2011;Femmine;57;Russa, Federazione;Estero;1
2011;Femmine;58;Filippine;Milano;1
2011;Femmine;58;Italia;Altro comune italiano;16
2011;Femmine;58;Italia;Milano;22
2011;Femmine;59;Eritrea;Milano;1
2011;Femmine;59;Filippine;Milano;1
2011;Femmine;59;Italia;Altro comune italiano;13
2011;Femmine;59;Italia;Milano;18
2011;Femmine;60;Italia;Altro comune italiano;10
2011;Femmine;60;Italia;Milano;38
2011;Femmine;60;Perù;Milano;1
2011;Femmine;61;Bulgaria;Estero;1
2011;Femmine;61;Italia;Altro comune italiano;14
2011;Femmine;61;Italia;Milano;32
2011;Femmine;61;Ucraina;Altro comune italiano;1
2011;Femmine;62;Germania;Milano;1
2011;Femmine;62;Italia;Altro comune italiano;13
2011;Femmine;62;Italia;Milano;34
2011;Femmine;63;Italia;Altro comune italiano;20
2011;Femmine;63;Italia;Milano;35
2011;Femmine;63;Marocco;Altro comune italiano;1
2011;Femmine;64;Bosnia-Erzegovina;Milano;1
2011;Femmine;64;Italia;Altro comune italiano;25
2011;Femmine;64;Italia;Milano;44
2011;Femmine;65;Italia;Altro comune italiano;19
2011;Femmine;65;Italia;Milano;34
2011;Femmine;65;Svezia;Milano;1
2011;Femmine;66;Eritrea;Milano;1
2011;Femmine;66;Germania;Milano;1
2011;Femmine;66;Italia;Altro comune italiano;20
2011;Femmine;66;Italia;Milano;49
2011;Femmine;66;Romania;Estero;1
2011;Femmine;67;Italia;Altro comune italiano;24
2011;Femmine;67;Italia;Milano;36
2011;Femmine;68;Italia;Altro comune italiano;20
2011;Femmine;68;Italia;Milano;47
2011;Femmine;69;Italia;Altro comune italiano;19
2011;Femmine;69;Italia;Milano;46
2011;Femmine;69;Romania;Estero;1
2011;Femmine;70;Italia;Altro comune italiano;23
2011;Femmine;70;Italia;Milano;68
2011;Femmine;71;Eritrea;Milano;1
2011;Femmine;71;Francia;Milano;1
2011;Femmine;71;Italia;Altro comune italiano;30
2011;Femmine;71;Italia;Milano;73
2011;Femmine;71;Somalia;Milano;1
2011;Femmine;72;Filippine;Estero;1
2011;Femmine;72;Italia;Altro comune italiano;28
2011;Femmine;72;Italia;Milano;68
2011;Femmine;73;Italia;Altro comune italiano;25
2011;Femmine;73;Italia;Milano;97
2011;Femmine;73;Romania;Milano;1
2011;Femmine;74;Cile;Milano;1
2011;Femmine;74;Germania;Estero;1
2011;Femmine;74;Italia;Altro comune italiano;18
2011;Femmine;74;Italia;Milano;92
2011;Femmine;74;Spagna;Altro comune italiano;1
2011;Femmine;75;Italia;Altro comune italiano;26
2011;Femmine;75;Italia;Milano;107
2011;Femmine;76;Italia;Altro comune italiano;34
2011;Femmine;76;Italia;Milano;115
2011;Femmine;77;Italia;Altro comune italiano;38
2011;Femmine;77;Italia;Milano;121
2011;Femmine;77;Romania;Estero;1
2011;Femmine;77;Spagna;Milano;1
2011;Femmine;77;Svizzera;Milano;1
2011;Femmine;78;Italia;Altro comune italiano;34
2011;Femmine;78;Italia;Milano;148
2011;Femmine;79;Italia;Altro comune italiano;30
2011;Femmine;79;Italia;Milano;162
2011;Femmine;80;Eritrea;Milano;1
2011;Femmine;80;Italia;Altro comune italiano;31
2011;Femmine;80;Italia;Milano;168
2011;Femmine;80;Jugoslavia;Milano;1
2011;Femmine;81;Italia;Altro comune italiano;26
2011;Femmine;81;Italia;Milano;204
2011;Femmine;82;Argentina;Altro comune italiano;1
2011;Femmine;82;Bulgaria;Milano;1
2011;Femmine;82;Germania;Milano;1
2011;Femmine;82;Giappone;Estero;1
2011;Femmine;82;Italia;Altro comune italiano;41
2011;Femmine;82;Italia;Milano;208
2011;Femmine;83;Francia;Milano;1
2011;Femmine;83;Italia;Altro comune italiano;48
2011;Femmine;83;Italia;Estero;1
2011;Femmine;83;Italia;Milano;231
2011;Femmine;84;Italia;Altro comune italiano;38
2011;Femmine;84;Italia;Estero;1
2011;Femmine;84;Italia;Milano;253
2011;Femmine;85;Argentina;Milano;1
2011;Femmine;85;Francia;Milano;1
2011;Femmine;85;Germania;Milano;1
2011;Femmine;85;Italia;Altro comune italiano;39
2011;Femmine;85;Italia;Milano;260
2011;Femmine;85;Perù;Estero;1
2011;Femmine;85;Turchia;Milano;1
2011;Femmine;86;Argentina;Milano;1
2011;Femmine;86;Francia;Milano;1
2011;Femmine;86;Grecia;Milano;1
2011;Femmine;86;Italia;Altro comune italiano;46
2011;Femmine;86;Italia;Milano;289
2011;Femmine;87;Germania;Milano;1
2011;Femmine;87;Italia;Altro comune italiano;54
2011;Femmine;87;Italia;Milano;291
2011;Femmine;87;Spagna;Milano;1
2011;Femmine;88;Francia;Milano;1
2011;Femmine;88;Italia;Altro comune italiano;47
2011;Femmine;88;Italia;Estero;1
2011;Femmine;88;Italia;Milano;313
2011;Femmine;89;Italia;Altro comune italiano;49
2011;Femmine;89;Italia;Milano;309
2011;Femmine;89;Paesi Bassi;Milano;1
2011;Femmine;89;Svizzera;Estero;1
2011;Femmine;90;Germania;Milano;1
2011;Femmine;90;Italia;Altro comune italiano;52
2011;Femmine;90;Italia;Milano;297
2011;Femmine;90;Jugoslavia;Milano;1
2011;Femmine;91;Francia;Milano;1
2011;Femmine;91;Grecia;Milano;1
2011;Femmine;91;Italia;Altro comune italiano;26
2011;Femmine;91;Italia;Milano;243
2011;Femmine;91;Polonia;Milano;1
2011;Femmine;92;El Salvador;Milano;1
2011;Femmine;92;Italia;Altro comune italiano;19
2011;Femmine;92;Italia;Milano;133
2011;Femmine;93;Italia;Altro comune italiano;12
2011;Femmine;93;Italia;Milano;113
2011;Femmine;94;Italia;Altro comune italiano;12
2011;Femmine;94;Italia;Milano;143
2011;Femmine;95;Grecia;Milano;1
2011;Femmine;95;Italia;Altro comune italiano;22
2011;Femmine;95;Italia;Milano;153
2011;Femmine;96;Francia;Milano;1
2011;Femmine;96;Italia;Altro comune italiano;13
2011;Femmine;96;Italia;Milano;160
2011;Femmine;97;Francia;Milano;1
2011;Femmine;97;Italia;Altro comune italiano;13
2011;Femmine;97;Italia;Milano;130
2011;Femmine;98;Italia;Altro comune italiano;15
2011;Femmine;98;Italia;Estero;1
2011;Femmine;98;Italia;Milano;97
2011;Femmine;98;Regno Unito;Milano;1
2011;Femmine;98;Turchia;Milano;1
2011;Femmine;99;Germania;Milano;1
2011;Femmine;99;Grecia;Milano;1
2011;Femmine;99;Italia;Altro comune italiano;8
2011;Femmine;99;Italia;Milano;87
2011;Femmine;99;Romania;Milano;1
2011;Femmine;100;Italia;Altro comune italiano;3
2011;Femmine;100;Italia;Milano;61
2011;Femmine;101;Italia;Altro comune italiano;1
2011;Femmine;101;Italia;Milano;40
2011;Femmine;101;Spagna;Milano;1
2011;Femmine;102;Italia;Altro comune italiano;2
2011;Femmine;102;Italia;Milano;24
2011;Femmine;103;Italia;Altro comune italiano;2
2011;Femmine;103;Italia;Milano;16
2011;Femmine;104;Italia;Altro comune italiano;1
2011;Femmine;104;Italia;Milano;14
2011;Femmine;105;Germania;Milano;1
2011;Femmine;105;Italia;Milano;7
2011;Femmine;106;Italia;Milano;2
2011;Femmine;107;Italia;Milano;2
2011;Femmine;108;Italia;Milano;1
2011;Femmine;110;Italia;Milano;1
2011;Maschi;0;Brasile;Altro comune italiano;1
2011;Maschi;0;Cinese, Repubblica Popolare;Altro comune italiano;1
2011;Maschi;0;Egitto;Milano;1
2011;Maschi;0;India;Altro comune italiano;1
2011;Maschi;0;Italia;Altro comune italiano;14
2011;Maschi;0;Italia;Milano;7
2011;Maschi;0;Marocco;Estero;1
2011;Maschi;0;Romania;Altro comune italiano;2
2011;Maschi;0;Senegal;Altro comune italiano;2
2011;Maschi;0;Serbia, Repubblica di;Altro comune italiano;1
2011;Maschi;0;Sri Lanka (ex Ceylon);Milano;1
2011;Maschi;0;Turchia;Milano;1
2011;Maschi;1;Italia;Altro comune italiano;2
2011;Maschi;1;Italia;Milano;2
2011;Maschi;3;Montenegro;Altro comune italiano;1
2011;Maschi;7;Italia;Milano;1
2011;Maschi;8;Italia;Milano;1
2011;Maschi;9;Marocco;Altro comune italiano;1
2011;Maschi;10;Italia;Milano;1
2011;Maschi;11;Austria;Estero;1
2011;Maschi;12;Italia;Altro comune italiano;1
2011;Maschi;12;Italia;Milano;1
2011;Maschi;13;Italia;Milano;1
2011;Maschi;14;Italia;Altro comune italiano;2
2011;Maschi;15;Italia;Altro comune italiano;1
2011;Maschi;16;Egitto;Milano;1
2011;Maschi;16;El Salvador;Estero;1
2011;Maschi;17;Italia;Altro comune italiano;1
2011;Maschi;18;Italia;Altro comune italiano;1
2011;Maschi;18;Italia;Milano;2
2011;Maschi;19;Italia;Altro comune italiano;2
2011;Maschi;19;Ucraina;Estero;1
2011;Maschi;20;Italia;Altro comune italiano;2
2011;Maschi;20;Italia;Milano;3
2011;Maschi;21;Ecuador;Altro comune italiano;1
2011;Maschi;21;Italia;Milano;1
2011;Maschi;22;Filippine;Estero;1
2011;Maschi;22;Italia;Altro comune italiano;5
2011;Maschi;22;Sri Lanka (ex Ceylon);Milano;1
2011;Maschi;23;Italia;Altro comune italiano;4
2011;Maschi;23;Italia;Milano;1
2011;Maschi;24;Italia;Altro comune italiano;1
2011;Maschi;24;Italia;Milano;2
2011;Maschi;24;Marocco;Estero;1
2011;Maschi;24;Romania;Altro comune italiano;1
2011;Maschi;25;Italia;Altro comune italiano;2
2011;Maschi;26;Bangladesh;Milano;1
2011;Maschi;26;Egitto;Estero;1
2011;Maschi;26;Italia;Altro comune italiano;2
2011;Maschi;26;Italia;Milano;1
2011;Maschi;27;Italia;Altro comune italiano;1
2011;Maschi;27;Italia;Milano;4
2011;Maschi;28;Italia;Milano;2
2011;Maschi;29;Italia;Altro comune italiano;1
2011;Maschi;29;Italia;Milano;2
2011;Maschi;29;Turchia;Estero;1
2011;Maschi;29;Ucraina;Estero;1
2011;Maschi;30;Brasile;Estero;1
2011;Maschi;30;El Salvador;Milano;1
2011;Maschi;30;Italia;Altro comune italiano;3
2011;Maschi;30;Italia;Milano;2
2011;Maschi;30;Perù;Estero;1
2011;Maschi;31;Italia;Altro comune italiano;4
2011;Maschi;31;Italia;Milano;3
2011;Maschi;31;Marocco;Estero;1
2011;Maschi;32;Albania;Altro comune italiano;1
2011;Maschi;32;Brasile;Altro comune italiano;1
2011;Maschi;32;Colombia;Altro comune italiano;1
2011;Maschi;32;Ecuador;Milano;1
2011;Maschi;32;Francia;Estero;1
2011;Maschi;32;Italia;Altro comune italiano;5
2011;Maschi;33;Italia;Altro comune italiano;1
2011;Maschi;33;Italia;Milano;1
2011;Maschi;33;Romania;Estero;1
2011;Maschi;34;Dominicana, Repubblica;Milano;1
2011;Maschi;34;Italia;Milano;1
2011;Maschi;34;Marocco;Estero;1
2011;Maschi;34;Ucraina;Altro comune italiano;1
2011;Maschi;35;Italia;Altro comune italiano;4
2011;Maschi;35;Italia;Milano;7
2011;Maschi;35;Marocco;Estero;1
2011;Maschi;35;Russa, Federazione;Estero;1
2011;Maschi;36;Bangladesh;Altro comune italiano;1
2011;Maschi;36;Cinese, Repubblica Popolare;Milano;1
2011;Maschi;36;Egitto;Milano;1
2011;Maschi;36;Eritrea;Milano;1
2011;Maschi;36;Italia;Altro comune italiano;2
2011;Maschi;36;Italia;Milano;3
2011;Maschi;36;Marocco;Estero;1
2011;Maschi;37;Egitto;Estero;1
2011;Maschi;37;Italia;Altro comune italiano;2
2011;Maschi;37;Italia;Milano;2
2011;Maschi;37;Ucraina;Estero;1
2011;Maschi;38;Albania;Milano;1
2011;Maschi;38;Italia;Altro comune italiano;7
2011;Maschi;38;Italia;Milano;4
2011;Maschi;38;Mauritius;Milano;1
2011;Maschi;38;Perù;Estero;1
2011;Maschi;38;Polonia;Milano;1
2011;Maschi;39;Brasile;Estero;1
2011;Maschi;39;Italia;Altro comune italiano;3
2011;Maschi;39;Italia;Milano;5
2011;Maschi;39;Senegal;Milano;1
2011;Maschi;40;Ecuador;Altro comune italiano;1
2011;Maschi;40;Italia;Altro comune italiano;5
2011;Maschi;40;Italia;Milano;6
2011;Maschi;40;Romania;Estero;1
2011;Maschi;40;Serbia, Repubblica di;Estero;1
2011;Maschi;40;Ucraina;Milano;1
2011;Maschi;41;Filippine;Milano;1
2011;Maschi;41;Italia;Altro comune italiano;2
2011;Maschi;41;Italia;Milano;1
2011;Maschi;41;Romania;Milano;1
2011;Maschi;42;Albania;Estero;1
2011;Maschi;42;Albania;Milano;1
2011;Maschi;42;Algeria;Estero;1
2011;Maschi;42;India;Altro comune italiano;1
2011;Maschi;42;Italia;Altro comune italiano;5
2011;Maschi;42;Italia;Milano;4
2011;Maschi;42;Romania;Milano;1
2011;Maschi;43;Egitto;Milano;1
2011;Maschi;43;Italia;Altro comune italiano;9
2011;Maschi;43;Italia;Milano;6
2011;Maschi;43;Libia;Estero;1
2011;Maschi;43;Perù;Estero;1
2011;Maschi;43;Romania;Estero;1
2011;Maschi;43;Romania;Milano;1
2011;Maschi;44;Egitto;Altro comune italiano;1
2011;Maschi;44;Italia;Altro comune italiano;3
2011;Maschi;44;Italia;Milano;7
2011;Maschi;44;Perù;Altro comune italiano;1
2011;Maschi;44;Perù;Estero;1
2011;Maschi;45;Albania;Altro comune italiano;1
2011;Maschi;45;Bulgaria;Altro comune italiano;1
2011;Maschi;45;Costa d'Avorio;Altro comune italiano;1
2011;Maschi;45;Italia;Altro comune italiano;13
2011;Maschi;45;Italia;Milano;8
2011;Maschi;45;Senegal;Altro comune italiano;1
2011;Maschi;46;Bulgaria;Estero;1
2011;Maschi;46;Egitto;Milano;1
2011;Maschi;46;Italia;Altro comune italiano;12
2011;Maschi;46;Italia;Milano;13
2011;Maschi;47;Egitto;Milano;2
2011;Maschi;47;Italia;Altro comune italiano;10
2011;Maschi;47;Italia;Milano;16
2011;Maschi;47;Russa, Federazione;Estero;1
2011;Maschi;48;Egitto;Milano;1
2011;Maschi;48;Filippine;Milano;1
2011;Maschi;48;Italia;Altro comune italiano;16
2011;Maschi;48;Italia;Milano;11
2011;Maschi;48;Portogallo;Estero;1
2011;Maschi;48;Senegal;Milano;1
2011;Maschi;49;Camerun;Estero;1
2011;Maschi;49;Italia;Altro comune italiano;15
2011;Maschi;49;Italia;Milano;17
2011;Maschi;49;Romania;Estero;1
2011;Maschi;50;Italia;Altro comune italiano;12
2011;Maschi;50;Italia;Milano;13
2011;Maschi;50;Marocco;Milano;1
2011;Maschi;50;Perù;Altro comune italiano;1
2011;Maschi;50;Sri Lanka (ex Ceylon);Milano;1
2011;Maschi;51;Bangladesh;Milano;1
2011;Maschi;51;Cinese, Repubblica Popolare;Altro comune italiano;1
2011;Maschi;51;Egitto;Milano;1
2011;Maschi;51;Italia;Altro comune italiano;17
2011;Maschi;51;Italia;Milano;23
2011;Maschi;51;Perù;Milano;1
2011;Maschi;51;Romania;Altro comune italiano;1
2011;Maschi;51;Tunisia;Milano;1
2011;Maschi;52;Italia;Altro comune italiano;18
2011;Maschi;52;Italia;Milano;22
2011;Maschi;52;Portogallo;Altro comune italiano;1
2011;Maschi;52;Romania;Estero;2
2011;Maschi;52;Siria;Milano;1
2011;Maschi;52;Ucraina;Estero;1
2011;Maschi;52;Ucraina;Milano;1
2011;Maschi;53;Albania;Milano;1
2011;Maschi;53;Egitto;Milano;1
2011;Maschi;53;Filippine;Altro comune italiano;1
2011;Maschi;53;Italia;Altro comune italiano;10
2011;Maschi;53;Italia;Milano;26
2011;Maschi;54;Albania;Estero;2
2011;Maschi;54;Albania;Milano;1
2011;Maschi;54;Bangladesh;Altro comune italiano;1
2011;Maschi;54;Francia;Milano;1
2011;Maschi;54;Italia;Altro comune italiano;13
2011;Maschi;54;Italia;Milano;20
2011;Maschi;54;Sri Lanka (ex Ceylon);Altro comune italiano;1
2011;Maschi;54;Sri Lanka (ex Ceylon);Milano;1
2011;Maschi;55;Egitto;Milano;3
2011;Maschi;55;Filippine;Milano;1
2011;Maschi;55;Israele;Altro comune italiano;1
2011;Maschi;55;Italia;Altro comune italiano;16
2011;Maschi;55;Italia;Milano;31
2011;Maschi;55;Romania;Altro comune italiano;1
2011;Maschi;55;Sri Lanka (ex Ceylon);Milano;1
2011;Maschi;56;Brasile;Estero;1
2011;Maschi;56;Filippine;Milano;1
2011;Maschi;56;Germania;Milano;1
2011;Maschi;56;Italia;Altro comune italiano;12
2011;Maschi;56;Italia;Milano;21
2011;Maschi;56;Romania;Altro comune italiano;1
2011;Maschi;57;Cinese, Repubblica Popolare;Milano;1
2011;Maschi;57;El Salvador;Altro comune italiano;1
2011;Maschi;57;Italia;Altro comune italiano;18
2011;Maschi;57;Italia;Milano;36
2011;Maschi;57;Pakistan;Milano;1
2011;Maschi;58;Italia;Altro comune italiano;18
2011;Maschi;58;Italia;Milano;25
2011;Maschi;58;Jugoslavia;Milano;1
2011;Maschi;59;Egitto;Milano;1
2011;Maschi;59;Filippine;Milano;1
2011;Maschi;59;Italia;Altro comune italiano;22
2011;Maschi;59;Italia;Milano;29
2011;Maschi;59;Marocco;Milano;2
2011;Maschi;59;Romania;Altro comune italiano;1
2011;Maschi;60;Argentina;Altro comune italiano;1
2011;Maschi;60;Italia;Altro comune italiano;23
2011;Maschi;60;Italia;Estero;1
2011;Maschi;60;Italia;Milano;28
2011;Maschi;60;Svizzera;Estero;1
2011;Maschi;60;Tunisia;Estero;1
2011;Maschi;61;Albania;Estero;1
2011;Maschi;61;Egitto;Milano;1
2011;Maschi;61;Italia;Altro comune italiano;26
2011;Maschi;61;Italia;Milano;45
2011;Maschi;62;Brasile;Milano;1
2011;Maschi;62;Cile;Altro comune italiano;1
2011;Maschi;62;Egitto;Milano;1
2011;Maschi;62;Filippine;Milano;1
2011;Maschi;62;Georgia;Estero;1
2011;Maschi;62;Italia;Altro comune italiano;30
2011;Maschi;62;Italia;Milano;34
2011;Maschi;62;Russa, Federazione;Milano;1
2011;Maschi;63;Egitto;Milano;1
2011;Maschi;63;Filippine;Milano;1
2011;Maschi;63;Francia;Milano;1
2011;Maschi;63;Italia;Altro comune italiano;32
2011;Maschi;63;Italia;Estero;1
2011;Maschi;63;Italia;Milano;49
2011;Maschi;63;Moldova;Estero;1
2011;Maschi;64;Filippine;Milano;1
2011;Maschi;64;Italia;Altro comune italiano;38
2011;Maschi;64;Italia;Milano;68
2011;Maschi;64;Romania;Altro comune italiano;1
2011;Maschi;65;Cinese, Repubblica Popolare;Milano;1
