Anno evento;Zona;Genere;Età decesso;Cittadinanza;Luogo decesso;Numerosità
2005;8;Maschi;44;Italia;Milano;3
2005;8;Maschi;45;Italia;Milano;3
2005;8;Maschi;46;Filippine;Milano;1
2005;8;Maschi;46;Italia;Milano;1
2005;8;Maschi;47;Italia;Fuori Milano;1
2005;8;Maschi;48;Italia;Fuori Milano;1
2005;8;Maschi;48;Italia;Milano;5
2005;8;Maschi;49;Italia;Fuori Milano;2
2005;8;Maschi;49;Italia;Milano;4
2005;8;Maschi;50;Italia;Milano;3
2005;8;Maschi;51;Italia;Milano;4
2005;8;Maschi;52;Italia;Milano;2
2005;8;Maschi;53;Italia;Fuori Milano;2
2005;8;Maschi;53;Italia;Milano;4
2005;8;Maschi;54;Italia;Milano;4
2005;8;Maschi;55;Italia;Milano;3
2005;8;Maschi;56;Italia;Milano;1
2005;8;Maschi;57;Italia;Milano;2
2005;8;Maschi;58;Italia;Fuori Milano;2
2005;8;Maschi;58;Italia;Milano;4
2005;8;Maschi;59;Italia;Milano;7
2005;8;Maschi;60;Italia;Fuori Milano;2
2005;8;Maschi;60;Italia;Milano;13
2005;8;Maschi;61;Italia;Fuori Milano;2
2005;8;Maschi;61;Italia;Milano;12
2005;8;Maschi;62;Italia;Fuori Milano;3
2005;8;Maschi;62;Italia;Milano;11
2005;8;Maschi;63;Italia;Fuori Milano;3
2005;8;Maschi;63;Italia;Milano;5
2005;8;Maschi;63;Sri Lanka (ex Ceylon);Milano;1
2005;8;Maschi;64;Italia;Fuori Milano;2
2005;8;Maschi;64;Italia;Milano;3
2005;8;Maschi;65;Italia;Fuori Milano;6
2005;8;Maschi;65;Italia;Milano;16
2005;8;Maschi;66;Italia;Fuori Milano;3
2005;8;Maschi;66;Italia;Milano;7
2005;8;Maschi;67;Italia;Fuori Milano;2
2005;8;Maschi;67;Italia;Milano;15
2005;8;Maschi;68;Italia;Milano;16
2005;8;Maschi;69;Italia;Fuori Milano;4
2005;8;Maschi;69;Italia;Milano;17
2005;8;Maschi;70;Italia;Fuori Milano;2
2005;8;Maschi;70;Italia;Milano;18
2005;8;Maschi;71;Italia;Fuori Milano;4
2005;8;Maschi;71;Italia;Milano;16
2005;8;Maschi;72;Italia;Fuori Milano;2
2005;8;Maschi;72;Italia;Milano;14
2005;8;Maschi;73;Italia;Fuori Milano;3
2005;8;Maschi;73;Italia;Milano;28
2005;8;Maschi;74;Italia;Fuori Milano;4
2005;8;Maschi;74;Italia;Milano;33
2005;8;Maschi;75;Italia;Fuori Milano;6
2005;8;Maschi;75;Italia;Milano;20
2005;8;Maschi;76;Italia;Fuori Milano;4
2005;8;Maschi;76;Italia;Milano;30
2005;8;Maschi;77;Italia;Fuori Milano;9
2005;8;Maschi;77;Italia;Milano;24
2005;8;Maschi;78;Italia;Fuori Milano;10
2005;8;Maschi;78;Italia;Milano;33
2005;8;Maschi;79;Italia;Fuori Milano;7
2005;8;Maschi;79;Italia;Milano;30
2005;8;Maschi;80;Italia;Fuori Milano;8
2005;8;Maschi;80;Italia;Milano;27
2005;8;Maschi;81;Italia;Fuori Milano;4
2005;8;Maschi;81;Italia;Milano;29
2005;8;Maschi;82;Italia;Fuori Milano;11
2005;8;Maschi;82;Italia;Milano;30
2005;8;Maschi;83;Italia;Fuori Milano;5
2005;8;Maschi;83;Italia;Milano;31
2005;8;Maschi;84;Italia;Fuori Milano;6
2005;8;Maschi;84;Italia;Milano;36
2005;8;Maschi;85;Italia;Fuori Milano;4
2005;8;Maschi;85;Italia;Milano;24
2005;8;Maschi;86;Italia;Fuori Milano;3
2005;8;Maschi;86;Italia;Milano;8
2005;8;Maschi;87;Italia;Fuori Milano;1
2005;8;Maschi;87;Italia;Milano;13
2005;8;Maschi;88;Italia;Fuori Milano;4
2005;8;Maschi;88;Italia;Milano;18
2005;8;Maschi;88;Turchia;Milano;1
2005;8;Maschi;89;Italia;Fuori Milano;2
2005;8;Maschi;89;Italia;Milano;16
2005;8;Maschi;90;Italia;Fuori Milano;5
2005;8;Maschi;90;Italia;Milano;13
2005;8;Maschi;91;Italia;Fuori Milano;3
2005;8;Maschi;91;Italia;Milano;24
2005;8;Maschi;92;Italia;Fuori Milano;2
2005;8;Maschi;92;Italia;Milano;10
2005;8;Maschi;93;Italia;Fuori Milano;1
2005;8;Maschi;93;Italia;Milano;7
2005;8;Maschi;94;Italia;Fuori Milano;2
2005;8;Maschi;94;Italia;Milano;9
2005;8;Maschi;95;Italia;Fuori Milano;1
2005;8;Maschi;95;Italia;Milano;6
2005;8;Maschi;96;Italia;Milano;2
2005;8;Maschi;97;Italia;Milano;2
2005;8;Maschi;98;Italia;Milano;2
2005;8;Maschi;99;Italia;Milano;2
2005;8;Maschi;101;Italia;Milano;1
2005;9;Femmine;0;Italia;Milano;1
2005;9;Femmine;13;Italia;Milano;1
2005;9;Femmine;20;Cinese, Repubblica Popolare;Milano;1
2005;9;Femmine;22;Italia;Fuori Milano;1
2005;9;Femmine;27;El Salvador;Milano;1
2005;9;Femmine;29;Italia;Fuori Milano;1
2005;9;Femmine;31;Italia;Milano;1
2005;9;Femmine;32;Italia;Milano;1
2005;9;Femmine;33;Egitto;Milano;1
2005;9;Femmine;33;Italia;Milano;3
2005;9;Femmine;37;Italia;Fuori Milano;1
2005;9;Femmine;39;Italia;Fuori Milano;1
2005;9;Femmine;39;Italia;Milano;2
2005;9;Femmine;40;Italia;Milano;2
2005;9;Femmine;41;Italia;Milano;4
2005;9;Femmine;42;Italia;Fuori Milano;1
2005;9;Femmine;42;Italia;Milano;3
2005;9;Femmine;43;Italia;Milano;2
2005;9;Femmine;44;Italia;Milano;1
2005;9;Femmine;46;Italia;Milano;1
2005;9;Femmine;47;Italia;Milano;4
2005;9;Femmine;47;Ucraina;Milano;1
2005;9;Femmine;48;Italia;Milano;2
2005;9;Femmine;49;Italia;Milano;1
2005;9;Femmine;51;Italia;Milano;4
2005;9;Femmine;52;Italia;Milano;3
2005;9;Femmine;53;Italia;Fuori Milano;3
2005;9;Femmine;53;Italia;Milano;5
2005;9;Femmine;54;Italia;Fuori Milano;1
2005;9;Femmine;54;Italia;Milano;1
2005;9;Femmine;55;Italia;Milano;5
2005;9;Femmine;55;Seychelles;Milano;1
2005;9;Femmine;56;Italia;Fuori Milano;1
2005;9;Femmine;56;Italia;Milano;1
2005;9;Femmine;57;Italia;Milano;5
2005;9;Femmine;58;Italia;Fuori Milano;1
2005;9;Femmine;58;Italia;Milano;3
2005;9;Femmine;59;Italia;Milano;5
2005;9;Femmine;60;Italia;Fuori Milano;2
2005;9;Femmine;60;Italia;Milano;4
2005;9;Femmine;61;Italia;Fuori Milano;2
2005;9;Femmine;61;Italia;Milano;6
2005;9;Femmine;62;Italia;Fuori Milano;2
2005;9;Femmine;62;Italia;Milano;5
2005;9;Femmine;63;Italia;Fuori Milano;1
2005;9;Femmine;63;Italia;Milano;6
2005;9;Femmine;64;Italia;Milano;4
2005;9;Femmine;65;Italia;Fuori Milano;2
2005;9;Femmine;65;Italia;Milano;8
2005;9;Femmine;66;Italia;Fuori Milano;3
2005;9;Femmine;66;Italia;Milano;6
2005;9;Femmine;67;Italia;Fuori Milano;1
2005;9;Femmine;67;Italia;Milano;7
2005;9;Femmine;68;Italia;Fuori Milano;5
2005;9;Femmine;68;Italia;Milano;5
2005;9;Femmine;69;Italia;Fuori Milano;3
2005;9;Femmine;69;Italia;Milano;11
2005;9;Femmine;70;Italia;Milano;14
2005;9;Femmine;70;Perù;Milano;1
2005;9;Femmine;71;Italia;Fuori Milano;2
2005;9;Femmine;71;Italia;Milano;6
2005;9;Femmine;72;Italia;Fuori Milano;2
2005;9;Femmine;72;Italia;Milano;9
2005;9;Femmine;73;Italia;Fuori Milano;4
2005;9;Femmine;73;Italia;Milano;7
2005;9;Femmine;74;Italia;Fuori Milano;4
2005;9;Femmine;74;Italia;Milano;18
2005;9;Femmine;75;Italia;Fuori Milano;4
2005;9;Femmine;75;Italia;Milano;14
2005;9;Femmine;76;Italia;Fuori Milano;8
2005;9;Femmine;76;Italia;Milano;13
2005;9;Femmine;77;Italia;Fuori Milano;1
2005;9;Femmine;77;Italia;Milano;20
2005;9;Femmine;78;Italia;Fuori Milano;6
2005;9;Femmine;78;Italia;Milano;17
2005;9;Femmine;79;Italia;Fuori Milano;6
2005;9;Femmine;79;Italia;Milano;24
2005;9;Femmine;80;Italia;Fuori Milano;4
2005;9;Femmine;80;Italia;Milano;30
2005;9;Femmine;81;Italia;Fuori Milano;5
2005;9;Femmine;81;Italia;Milano;27
2005;9;Femmine;82;Italia;Fuori Milano;4
2005;9;Femmine;82;Italia;Milano;25
2005;9;Femmine;83;Italia;Fuori Milano;7
2005;9;Femmine;83;Italia;Milano;27
2005;9;Femmine;84;Italia;Fuori Milano;7
2005;9;Femmine;84;Italia;Milano;22
2005;9;Femmine;85;Italia;Fuori Milano;5
2005;9;Femmine;85;Italia;Milano;30
2005;9;Femmine;86;Italia;Fuori Milano;3
2005;9;Femmine;86;Italia;Milano;17
2005;9;Femmine;87;Italia;Fuori Milano;3
2005;9;Femmine;87;Italia;Milano;16
2005;9;Femmine;88;Italia;Fuori Milano;8
2005;9;Femmine;88;Italia;Milano;17
2005;9;Femmine;89;Italia;Fuori Milano;9
2005;9;Femmine;89;Italia;Milano;28
2005;9;Femmine;90;Italia;Fuori Milano;8
2005;9;Femmine;90;Italia;Milano;27
2005;9;Femmine;91;Giappone;Milano;1
2005;9;Femmine;91;Italia;Fuori Milano;10
2005;9;Femmine;91;Italia;Milano;35
2005;9;Femmine;92;Italia;Fuori Milano;7
2005;9;Femmine;92;Italia;Milano;25
2005;9;Femmine;93;Italia;Fuori Milano;3
2005;9;Femmine;93;Italia;Milano;12
2005;9;Femmine;94;Italia;Fuori Milano;4
2005;9;Femmine;94;Italia;Milano;17
2005;9;Femmine;95;Italia;Milano;15
2005;9;Femmine;96;Italia;Fuori Milano;3
2005;9;Femmine;96;Italia;Milano;15
2005;9;Femmine;97;Italia;Fuori Milano;2
2005;9;Femmine;97;Italia;Milano;10
2005;9;Femmine;98;Italia;Fuori Milano;3
2005;9;Femmine;98;Italia;Milano;8
2005;9;Femmine;99;Italia;Milano;5
2005;9;Femmine;100;Italia;Milano;2
2005;9;Femmine;101;Italia;Fuori Milano;1
2005;9;Femmine;101;Italia;Milano;3
2005;9;Femmine;103;Italia;Milano;1
2005;9;Femmine;104;Italia;Milano;1
2005;9;Maschi;0;Italia;Milano;1
2005;9;Maschi;11;Egitto;Fuori Milano;1
2005;9;Maschi;12;Italia;Milano;1
2005;9;Maschi;17;Italia;Milano;1
2005;9;Maschi;21;Italia;Milano;1
2005;9;Maschi;22;Italia;Milano;2
2005;9;Maschi;24;Italia;Milano;1
2005;9;Maschi;25;Italia;Fuori Milano;2
2005;9;Maschi;25;Italia;Milano;1
2005;9;Maschi;26;Egitto;Milano;1
2005;9;Maschi;27;Italia;Milano;1
2005;9;Maschi;29;Italia;Fuori Milano;1
2005;9;Maschi;30;Italia;Fuori Milano;1
2005;9;Maschi;33;Italia;Fuori Milano;1
2005;9;Maschi;35;Italia;Milano;3
2005;9;Maschi;37;Italia;Fuori Milano;1
2005;9;Maschi;38;Italia;Fuori Milano;1
2005;9;Maschi;38;Italia;Milano;5
2005;9;Maschi;39;Italia;Fuori Milano;1
2005;9;Maschi;39;Italia;Milano;1
2005;9;Maschi;40;Italia;Fuori Milano;2
2005;9;Maschi;40;Italia;Milano;3
2005;9;Maschi;41;Italia;Milano;3
2005;9;Maschi;42;Italia;Fuori Milano;1
2005;9;Maschi;43;Italia;Fuori Milano;1
2005;9;Maschi;43;Italia;Milano;4
2005;9;Maschi;44;Italia;Milano;2
2005;9;Maschi;45;Italia;Milano;2
2005;9;Maschi;46;Italia;Fuori Milano;2
2005;9;Maschi;46;Italia;Milano;2
2005;9;Maschi;47;Italia;Milano;5
2005;9;Maschi;48;Italia;Fuori Milano;1
2005;9;Maschi;48;Italia;Milano;1
2005;9;Maschi;49;Italia;Milano;1
2005;9;Maschi;50;Italia;Milano;2
2005;9;Maschi;51;Italia;Fuori Milano;1
2005;9;Maschi;51;Italia;Milano;2
2005;9;Maschi;52;Italia;Fuori Milano;1
2005;9;Maschi;52;Italia;Milano;1
2005;9;Maschi;53;Italia;Fuori Milano;4
2005;9;Maschi;53;Italia;Milano;3
2005;9;Maschi;54;Italia;Fuori Milano;1
2005;9;Maschi;54;Italia;Milano;4
2005;9;Maschi;55;Albania;Fuori Milano;1
2005;9;Maschi;56;Italia;Fuori Milano;2
2005;9;Maschi;56;Italia;Milano;4
2005;9;Maschi;57;Italia;Fuori Milano;2
2005;9;Maschi;57;Italia;Milano;12
2005;9;Maschi;58;Italia;Fuori Milano;1
2005;9;Maschi;58;Italia;Milano;10
2005;9;Maschi;59;Italia;Fuori Milano;2
2005;9;Maschi;59;Italia;Milano;7
2005;9;Maschi;60;Italia;Fuori Milano;3
2005;9;Maschi;60;Italia;Milano;3
2005;9;Maschi;61;Italia;Fuori Milano;1
2005;9;Maschi;61;Italia;Milano;8
2005;9;Maschi;62;Italia;Fuori Milano;4
2005;9;Maschi;62;Italia;Milano;10
2005;9;Maschi;63;Italia;Fuori Milano;2
2005;9;Maschi;63;Italia;Milano;10
2005;9;Maschi;64;Italia;Fuori Milano;1
2005;9;Maschi;64;Italia;Milano;11
2005;9;Maschi;65;Germania;Milano;1
2005;9;Maschi;65;Italia;Fuori Milano;4
2005;9;Maschi;65;Italia;Milano;17
2005;9;Maschi;66;Italia;Fuori Milano;4
2005;9;Maschi;66;Italia;Milano;16
2005;9;Maschi;67;Italia;Fuori Milano;2
2005;9;Maschi;67;Italia;Milano;11
2005;9;Maschi;68;Italia;Fuori Milano;2
2005;9;Maschi;68;Italia;Milano;13
2005;9;Maschi;69;Italia;Fuori Milano;6
2005;9;Maschi;69;Italia;Milano;14
2005;9;Maschi;70;Italia;Fuori Milano;4
2005;9;Maschi;70;Italia;Milano;14
2005;9;Maschi;70;Romania;Milano;1
2005;9;Maschi;71;Italia;Fuori Milano;5
2005;9;Maschi;71;Italia;Milano;12
2005;9;Maschi;72;Italia;Fuori Milano;4
2005;9;Maschi;72;Italia;Milano;17
2005;9;Maschi;73;Italia;Fuori Milano;2
2005;9;Maschi;73;Italia;Milano;31
2005;9;Maschi;74;Italia;Fuori Milano;4
2005;9;Maschi;74;Italia;Milano;30
2005;9;Maschi;75;Italia;Fuori Milano;7
2005;9;Maschi;75;Italia;Milano;17
2005;9;Maschi;76;Italia;Fuori Milano;3
2005;9;Maschi;76;Italia;Milano;25
2005;9;Maschi;77;Italia;Fuori Milano;3
2005;9;Maschi;77;Italia;Milano;27
2005;9;Maschi;78;Italia;Fuori Milano;2
2005;9;Maschi;78;Italia;Milano;21
2005;9;Maschi;79;Italia;Fuori Milano;4
2005;9;Maschi;79;Italia;Milano;29
2005;9;Maschi;80;Italia;Fuori Milano;6
2005;9;Maschi;80;Italia;Milano;22
2005;9;Maschi;81;Italia;Fuori Milano;6
2005;9;Maschi;81;Italia;Milano;25
2005;9;Maschi;82;Italia;Fuori Milano;4
2005;9;Maschi;82;Italia;Milano;23
2005;9;Maschi;83;Italia;Fuori Milano;4
2005;9;Maschi;83;Italia;Milano;25
2005;9;Maschi;84;Italia;Fuori Milano;3
2005;9;Maschi;84;Italia;Milano;24
2005;9;Maschi;85;Italia;Fuori Milano;5
2005;9;Maschi;85;Italia;Milano;20
2005;9;Maschi;86;Italia;Milano;6
2005;9;Maschi;87;Italia;Fuori Milano;1
2005;9;Maschi;87;Italia;Milano;15
2005;9;Maschi;88;Italia;Fuori Milano;4
2005;9;Maschi;88;Italia;Milano;16
2005;9;Maschi;89;Italia;Fuori Milano;5
2005;9;Maschi;89;Italia;Milano;13
2005;9;Maschi;90;Italia;Fuori Milano;2
2005;9;Maschi;90;Italia;Milano;9
2005;9;Maschi;91;Italia;Milano;12
2005;9;Maschi;92;Italia;Fuori Milano;5
2005;9;Maschi;92;Italia;Milano;6
2005;9;Maschi;93;Etiopia;Milano;1
2005;9;Maschi;93;Italia;Milano;9
2005;9;Maschi;94;Italia;Fuori Milano;2
2005;9;Maschi;94;Italia;Milano;8
2005;9;Maschi;95;Italia;Fuori Milano;4
2005;9;Maschi;95;Italia;Milano;4
2005;9;Maschi;96;Italia;Fuori Milano;1
2005;9;Maschi;96;Italia;Milano;3
2005;9;Maschi;97;Italia;Fuori Milano;1
2005;9;Maschi;98;Italia;Milano;1
2005;9;Maschi;99;Italia;Fuori Milano;1
2005;9;Maschi;101;Italia;Milano;1
2005;9;Maschi;102;Italia;Milano;1
2006;;Femmine;0;Italia;Fuori Milano;1
2006;;Femmine;78;Italia;Fuori Milano;1
2006;;Femmine;80;Italia;Fuori Milano;1
2006;;Femmine;96;Italia;Milano;1
2006;;Maschi;0;Filippine;Milano;1
2006;;Maschi;36;Ecuador;Milano;1
2006;;Maschi;63;Italia;Milano;1
2006;;Maschi;82;Italia;Fuori Milano;1
2006;;Maschi;83;Italia;Milano;1
2006;1;Femmine;0;Italia;Fuori Milano;1
2006;1;Femmine;6;Italia;Fuori Milano;1
2006;1;Femmine;24;Italia;Fuori Milano;1
2006;1;Femmine;35;Italia;Milano;1
2006;1;Femmine;36;Italia;Milano;1
2006;1;Femmine;37;Italia;Fuori Milano;1
2006;1;Femmine;38;Italia;Milano;1
2006;1;Femmine;39;Italia;Milano;1
2006;1;Femmine;45;India;Milano;1
2006;1;Femmine;46;Italia;Fuori Milano;1
2006;1;Femmine;49;Italia;Milano;2
2006;1;Femmine;50;Italia;Milano;2
2006;1;Femmine;54;Italia;Milano;1
2006;1;Femmine;56;Italia;Milano;3
2006;1;Femmine;57;Italia;Fuori Milano;4
2006;1;Femmine;57;Italia;Milano;1
2006;1;Femmine;58;Italia;Milano;2
2006;1;Femmine;59;Italia;Fuori Milano;1
2006;1;Femmine;59;Italia;Milano;4
2006;1;Femmine;60;Italia;Fuori Milano;2
2006;1;Femmine;60;Italia;Milano;2
2006;1;Femmine;61;Italia;Fuori Milano;1
2006;1;Femmine;61;Italia;Milano;5
2006;1;Femmine;62;Italia;Fuori Milano;3
2006;1;Femmine;62;Italia;Milano;5
2006;1;Femmine;63;Italia;Milano;3
2006;1;Femmine;64;Italia;Milano;3
2006;1;Femmine;65;Italia;Fuori Milano;2
2006;1;Femmine;65;Italia;Milano;2
2006;1;Femmine;66;Italia;Fuori Milano;1
2006;1;Femmine;66;Italia;Milano;5
2006;1;Femmine;67;Italia;Fuori Milano;2
2006;1;Femmine;67;Italia;Milano;3
2006;1;Femmine;68;Italia;Fuori Milano;1
2006;1;Femmine;68;Italia;Milano;3
2006;1;Femmine;69;Italia;Fuori Milano;1
2006;1;Femmine;69;Italia;Milano;4
2006;1;Femmine;70;Italia;Fuori Milano;1
2006;1;Femmine;70;Italia;Milano;2
2006;1;Femmine;71;Italia;Fuori Milano;1
2006;1;Femmine;71;Italia;Milano;4
2006;1;Femmine;72;Italia;Fuori Milano;4
2006;1;Femmine;72;Italia;Milano;4
2006;1;Femmine;73;Italia;Fuori Milano;1
2006;1;Femmine;73;Italia;Milano;4
2006;1;Femmine;74;Italia;Milano;7
2006;1;Femmine;75;Italia;Fuori Milano;3
2006;1;Femmine;75;Italia;Milano;3
2006;1;Femmine;76;Italia;Fuori Milano;3
2006;1;Femmine;76;Italia;Milano;4
2006;1;Femmine;77;Italia;Milano;10
2006;1;Femmine;78;Italia;Fuori Milano;3
2006;1;Femmine;78;Italia;Milano;11
2006;1;Femmine;79;Italia;Fuori Milano;2
2006;1;Femmine;79;Italia;Milano;7
2006;1;Femmine;80;Italia;Fuori Milano;4
2006;1;Femmine;80;Italia;Milano;15
2006;1;Femmine;81;Italia;Fuori Milano;4
2006;1;Femmine;81;Italia;Milano;13
2006;1;Femmine;82;Italia;Fuori Milano;3
2006;1;Femmine;82;Italia;Milano;10
2006;1;Femmine;83;Italia;Fuori Milano;1
2006;1;Femmine;83;Italia;Milano;16
2006;1;Femmine;84;Italia;Fuori Milano;4
2006;1;Femmine;84;Italia;Milano;22
2006;1;Femmine;85;Italia;Fuori Milano;6
2006;1;Femmine;85;Italia;Milano;20
2006;1;Femmine;86;Italia;Fuori Milano;5
2006;1;Femmine;86;Italia;Milano;17
2006;1;Femmine;87;Italia;Fuori Milano;2
2006;1;Femmine;87;Italia;Milano;15
2006;1;Femmine;88;Italia;Fuori Milano;1
2006;1;Femmine;88;Italia;Milano;13
2006;1;Femmine;89;Italia;Fuori Milano;4
2006;1;Femmine;89;Italia;Milano;15
2006;1;Femmine;90;Italia;Fuori Milano;6
2006;1;Femmine;90;Italia;Milano;18
2006;1;Femmine;91;Italia;Fuori Milano;5
2006;1;Femmine;91;Italia;Milano;25
2006;1;Femmine;92;Italia;Fuori Milano;2
2006;1;Femmine;92;Italia;Milano;20
2006;1;Femmine;93;Italia;Fuori Milano;3
2006;1;Femmine;93;Italia;Milano;17
2006;1;Femmine;94;Italia;Fuori Milano;4
2006;1;Femmine;94;Italia;Milano;14
2006;1;Femmine;95;Italia;Fuori Milano;1
2006;1;Femmine;95;Italia;Milano;18
2006;1;Femmine;96;Italia;Milano;10
2006;1;Femmine;97;Italia;Fuori Milano;2
2006;1;Femmine;97;Italia;Milano;13
2006;1;Femmine;98;Italia;Fuori Milano;1
2006;1;Femmine;98;Italia;Milano;11
2006;1;Femmine;99;Italia;Fuori Milano;1
2006;1;Femmine;99;Italia;Milano;2
2006;1;Femmine;100;Italia;Milano;4
2006;1;Femmine;101;Italia;Milano;3
2006;1;Femmine;102;Italia;Milano;3
2006;1;Femmine;103;Italia;Milano;2
2006;1;Femmine;105;Italia;Fuori Milano;1
2006;1;Maschi;0;Egitto;Milano;1
2006;1;Maschi;0;Italia;Milano;1
2006;1;Maschi;15;Italia;Fuori Milano;1
2006;1;Maschi;22;Italia;Fuori Milano;1
2006;1;Maschi;26;Italia;Milano;1
2006;1;Maschi;28;Italia;Milano;1
2006;1;Maschi;32;Italia;Fuori Milano;1
2006;1;Maschi;34;Italia;Fuori Milano;1
2006;1;Maschi;35;Italia;Fuori Milano;1
2006;1;Maschi;38;Italia;Fuori Milano;1
2006;1;Maschi;39;Italia;Milano;1
2006;1;Maschi;41;Italia;Milano;1
2006;1;Maschi;42;Italia;Fuori Milano;1
2006;1;Maschi;43;Italia;Fuori Milano;1
2006;1;Maschi;44;Jugoslavia;Milano;1
2006;1;Maschi;45;Italia;Fuori Milano;1
2006;1;Maschi;46;Italia;Milano;1
2006;1;Maschi;47;Italia;Milano;1
2006;1;Maschi;48;Italia;Milano;2
2006;1;Maschi;50;Cinese, Repubblica Popolare;Fuori Milano;1
2006;1;Maschi;50;Italia;Milano;1
2006;1;Maschi;51;Italia;Milano;1
2006;1;Maschi;52;Italia;Fuori Milano;2
2006;1;Maschi;54;Italia;Fuori Milano;1
2006;1;Maschi;54;Italia;Milano;2
2006;1;Maschi;55;Italia;Fuori Milano;1
2006;1;Maschi;55;Italia;Milano;1
2006;1;Maschi;56;Italia;Milano;2
2006;1;Maschi;57;Italia;Fuori Milano;1
2006;1;Maschi;57;Italia;Milano;3
2006;1;Maschi;59;Italia;Milano;1
2006;1;Maschi;60;Italia;Fuori Milano;1
2006;1;Maschi;60;Italia;Milano;3
2006;1;Maschi;61;Italia;Fuori Milano;2
2006;1;Maschi;61;Italia;Milano;3
2006;1;Maschi;62;Italia;Milano;2
2006;1;Maschi;63;Italia;Milano;1
2006;1;Maschi;64;Italia;Fuori Milano;3
2006;1;Maschi;64;Italia;Milano;4
2006;1;Maschi;65;Italia;Fuori Milano;3
2006;1;Maschi;65;Italia;Milano;3
2006;1;Maschi;66;Italia;Fuori Milano;1
2006;1;Maschi;66;Italia;Milano;5
2006;1;Maschi;67;Italia;Milano;7
2006;1;Maschi;68;Italia;Fuori Milano;3
2006;1;Maschi;68;Italia;Milano;3
2006;1;Maschi;69;Italia;Fuori Milano;2
2006;1;Maschi;69;Italia;Milano;5
2006;1;Maschi;70;Italia;Fuori Milano;3
2006;1;Maschi;70;Italia;Milano;6
2006;1;Maschi;71;Italia;Fuori Milano;2
2006;1;Maschi;71;Italia;Milano;6
2006;1;Maschi;72;Italia;Fuori Milano;1
2006;1;Maschi;72;Italia;Milano;9
2006;1;Maschi;73;Cinese, Repubblica Popolare;Fuori Milano;1
2006;1;Maschi;73;Italia;Fuori Milano;3
2006;1;Maschi;73;Italia;Milano;5
2006;1;Maschi;74;Italia;Fuori Milano;3
2006;1;Maschi;74;Italia;Milano;10
2006;1;Maschi;75;Italia;Fuori Milano;2
2006;1;Maschi;75;Italia;Milano;7
2006;1;Maschi;76;Italia;Fuori Milano;2
2006;1;Maschi;76;Italia;Milano;11
2006;1;Maschi;77;Italia;Fuori Milano;2
2006;1;Maschi;77;Italia;Milano;7
2006;1;Maschi;78;Italia;Fuori Milano;2
2006;1;Maschi;78;Italia;Milano;10
2006;1;Maschi;79;Italia;Fuori Milano;2
2006;1;Maschi;79;Italia;Milano;11
2006;1;Maschi;80;Italia;Fuori Milano;1
2006;1;Maschi;80;Italia;Milano;9
2006;1;Maschi;81;Italia;Fuori Milano;1
2006;1;Maschi;81;Italia;Milano;6
2006;1;Maschi;82;Italia;Fuori Milano;1
2006;1;Maschi;82;Italia;Milano;11
2006;1;Maschi;83;Italia;Fuori Milano;3
2006;1;Maschi;83;Italia;Milano;8
2006;1;Maschi;84;Italia;Fuori Milano;4
2006;1;Maschi;84;Italia;Milano;9
2006;1;Maschi;85;Italia;Fuori Milano;2
2006;1;Maschi;85;Italia;Milano;10
2006;1;Maschi;86;Italia;Fuori Milano;4
2006;1;Maschi;86;Italia;Milano;11
2006;1;Maschi;87;Italia;Fuori Milano;2
2006;1;Maschi;87;Italia;Milano;6
2006;1;Maschi;88;Italia;Milano;7
2006;1;Maschi;89;Italia;Fuori Milano;2
2006;1;Maschi;89;Italia;Milano;7
2006;1;Maschi;90;Italia;Fuori Milano;2
2006;1;Maschi;90;Italia;Milano;7
2006;1;Maschi;91;Italia;Fuori Milano;4
2006;1;Maschi;91;Italia;Milano;8
2006;1;Maschi;92;Italia;Fuori Milano;5
2006;1;Maschi;92;Italia;Milano;9
2006;1;Maschi;92;Svizzera;Milano;1
2006;1;Maschi;93;Italia;Milano;9
2006;1;Maschi;94;Italia;Fuori Milano;1
2006;1;Maschi;94;Italia;Milano;2
2006;1;Maschi;95;Italia;Milano;1
2006;1;Maschi;96;Italia;Milano;1
2006;1;Maschi;97;Italia;Milano;2
2006;1;Maschi;98;Italia;Fuori Milano;1
2006;1;Maschi;98;Italia;Milano;1
2006;1;Maschi;101;Italia;Milano;1
2006;2;Femmine;0;Italia;Milano;2
2006;2;Femmine;0;Perù;Milano;1
2006;2;Femmine;31;Italia;Fuori Milano;1
2006;2;Femmine;33;Lettonia;Milano;1
2006;2;Femmine;35;Italia;Milano;1
2006;2;Femmine;36;Italia;Milano;1
2006;2;Femmine;37;Italia;Milano;1
2006;2;Femmine;41;Italia;Milano;2
2006;2;Femmine;43;Italia;Milano;1
2006;2;Femmine;44;Italia;Milano;1
2006;2;Femmine;45;Italia;Milano;1
2006;2;Femmine;46;Costa d'Avorio;Milano;1
2006;2;Femmine;47;Italia;Milano;2
2006;2;Femmine;50;Italia;Fuori Milano;1
2006;2;Femmine;50;Italia;Milano;1
2006;2;Femmine;51;Italia;Fuori Milano;2
2006;2;Femmine;52;Italia;Milano;1
2006;2;Femmine;53;Italia;Milano;2
2006;2;Femmine;54;Italia;Milano;1
2006;2;Femmine;55;Italia;Milano;1
2006;2;Femmine;56;Italia;Fuori Milano;1
2006;2;Femmine;57;Italia;Milano;3
2006;2;Femmine;58;Italia;Fuori Milano;1
2006;2;Femmine;58;Italia;Milano;4
